data,sanmenxia,huayuankou,jiahetan,longmen 
2019/8/25,39916800,39916800,42940800,176256000
2019/8/26,40608000,40608000,44755200,111456000
2019/8/27,44755200,44755200,48211200,229824000
2019/8/28,45360000,45360000,43891200,175392000
2019/8/29,44496000,44496000,42681600,128736000
2019/8/30,46656000,46656000,62208000,132192000
2019/8/31,60048000,60048000,60048000,187488000
2019/9/1,58320000,58320000,55728000,190944000
2019/9/2,72144000,72144000,78624000,121824000
2019/9/3,73008000,73008000,120960000,50976000
2019/9/4,96768000,96768000,84240000,139968000
2019/9/5,101952000,101952000,101952000,60480000
2019/9/6,112320000,112320000,114048000,159840000
2019/9/7,98496000,98496000,105408000,218592000
2019/9/8,95040000,95040000,112320000,187488000
2019/9/9,98496000,98496000,100224000,194400000
2019/9/10,113184000,113184000,125280000,228096000
2019/9/11,118368000,118368000,125280000,213408000
2019/9/12,113184000,113184000,117504000,229824000
2019/9/13,119232000,119232000,109728000,183168000
2019/9/14,86400000,86400000,195264000,214272000
2019/9/15,237600000,237600000,247104000,182304000
2019/9/16,254016000,254016000,300672000,182304000
2019/9/17,311904000,311904000,365472000,194400000
2019/9/18,356832000,356832000,362880000,131328000
2019/9/19,340416000,340416000,340416000,127008000
2019/9/20,354240000,354240000,359424000,157248000
2019/9/21,359424000,359424000,347328000,133920000
2019/9/22,348192000,348192000,358560000,129600000
2019/9/23,348192000,348192000,243648000,160704000
2019/9/24,224640000,224640000,198720000,150336000
2019/9/25,167616000,167616000,162432000,190944000
2019/9/26,131328000,131328000,132192000,159840000
2019/9/27,167616000,167616000,258336000,105408000
2019/9/28,208224000,208224000,203040000,73094400
2019/9/29,204768000,204768000,208224000,69120000
2019/9/30,195264000,195264000,152064000,103680000
2019/10/1,138240000,138240000,145152000,93312000
2019/10/2,130464000,130464000,137376000,101952000
2019/10/3,124416000,124416000,136512000,102816000
2019/10/4,131328000,131328000,145152000,118368000
2019/10/5,128736000,128736000,154656000,159840000
2019/10/6,148608000,148608000,165888000,127872000
2019/10/7,156384000,156384000,154656000,165024000
2019/10/8,154656000,154656000,130464000,149472000
2019/10/9,133920000,133920000,148608000,132192000
2019/10/10,164160000,164160000,190080000,136512000
2019/10/11,201312000,201312000,183168000,151200000
2019/10/12,185760000,185760000,168480000,155520000
2019/10/13,171072000,171072000,182304000,135648000
2019/10/14,171072000,171072000,197856000,146016000
2019/10/15,191808000,191808000,203040000,139968000
2019/10/16,199584000,199584000,187488000,139104000
2019/10/17,175392000,175392000,184032000,139968000
2019/10/18,173664000,173664000,183168000,127008000
2019/10/19,170208000,170208000,164160000,125280000
2019/10/20,132192000,132192000,134784000,116640000
2019/10/21,131328000,131328000,93312000,103680000
2019/10/22,90720000,90720000,63936000,143424000
2019/10/23,74304000,74304000,84240000,86400000
2019/10/24,82080000,82080000,79056000,83116800
2019/10/25,79488000,79488000,82684800,112320000
2019/10/26,76896000,76896000,78969600,114048000
2019/10/27,73699200,73699200,82857600,108864000
2019/10/28,68601600,68601600,70156800,107136000
2019/10/29,64800000,64800000,72316800,106272000
2019/10/30,71452800,71452800,75859200,84758400
2019/10/31,69984000,69984000,73526400,103680000
2019/11/1,71452800,71452800,75600000,72921600
2019/11/2,68688000,68688000,71625600,86400000
2019/11/3,60912000,60912000,72576000,95040000
2019/11/4,56592000,56592000,74995200,82080000
2019/11/5,67564800,67564800,67824000,84758400
2019/11/6,64368000,64368000,59616000,109728000
2019/11/7,62380800,62380800,63936000,103680000
2019/11/8,63331200,63331200,63936000,121824000
2019/11/9,64368000,64368000,66787200,120096000
2019/11/10,62380800,62380800,66182400,102816000
2019/11/11,63331200,63331200,60480000,100224000
2019/11/12,67564800,67564800,61171200,95040000
2019/11/13,64368000,64368000,55728000,82166400
2019/11/14,54864000,54864000,52963200,91584000
2019/11/15,57456000,57456000,58147200,95904000
2019/11/16,54000000,54000000,55555200,63504000
2019/11/17,55728000,55728000,58147200,96768000
2019/11/18,56592000,56592000,52876800,85449600
2019/11/19,52358400,52358400,56851200,68256000
2019/11/20,52704000,52704000,51408000,63072000
2019/11/21,41040000,41040000,47347200,72576000
2019/11/22,44064000,44064000,53395200,88128000
2019/11/23,45792000,45792000,53395200,88992000
2019/11/24,46656000,46656000,48729600,65577600
2019/11/25,47692800,47692800,44841600,47001600
2019/11/26,43200000,43200000,45792000,83808000
2019/11/27,46224000,46224000,46483200,67564800
2019/11/28,48211200,48211200,45792000,88992000
2019/11/29,48816000,48816000,44841600,83980800
2019/11/30,44496000,44496000,44323200,90720000
2019/12/1,40608000,40608000,44841600,120096000
2019/12/2,43632000,43632000,45532800,100224000
2019/12/3,45792000,45792000,43200000,91584000
2019/12/4,43632000,43632000,45360000,84672000
2019/12/5,40608000,40608000,44323200,89856000
2019/12/6,38966400,38966400,46828800,83721600
2019/12/7,40608000,40608000,45792000,84844800
2019/12/8,36460800,36460800,46483200,77932800
2019/12/9,38275200,38275200,43372800,63676800
2019/12/10,37584000,37584000,43372800,51408000
2019/12/11,37584000,37584000,44668800,52272000
2019/12/12,41904000,41904000,48384000,48470400
2019/12/13,48384000,48384000,47260800,48124800
2019/12/14,49248000,49248000,46396800,45100800
2019/12/15,46656000,46656000,46396800,40262400
2019/12/16,51840000,51840000,47692800,42249600
2019/12/17,47520000,47520000,43545600,83376000
2019/12/18,41472000,41472000,39916800,74995200
2019/12/19,41472000,41472000,39571200,61603200
2019/12/20,39744000,39744000,38016000,58320000
2019/12/21,36288000,36288000,39052800,57715200
2019/12/22,41904000,41904000,41472000,81216000
2019/12/23,41904000,41904000,39830400,49161600
2019/12/24,42768000,42768000,39312000,39571200
2019/12/25,38448000,38448000,40089600,33350400
2019/12/26,38448000,38448000,42681600,29289600
2019/12/27,46828800,46828800,50889600,42249600
2019/12/28,46224000,46224000,50112000,50025600
2019/12/29,49680000,49680000,52617600,44668800
2019/12/30,54172800,54172800,54000000,32400000
2019/12/31,56592000,56592000,52704000,25315200
2020/1/1,53136000,53136000,42163200,25920000
2020/1/2,43200000,43200000,40953600,31104000
2020/1/3,41472000,41472000,41731200,29808000
2020/1/4,43200000,43200000,43459200,34732800
2020/1/5,44755200,44755200,43977600,47520000
2020/1/6,46656000,46656000,43632000,58320000
2020/1/7,49248000,49248000,42163200,46656000
2020/1/8,48384000,48384000,42508800,46224000
2020/1/9,38707200,38707200,41472000,45792000
2020/1/10,37843200,37843200,42163200,46828800
2020/1/11,38707200,38707200,41731200,46915200
2020/1/12,39571200,39571200,43027200,44928000
2020/1/13,41299200,41299200,43891200,45014400
2020/1/14,43113600,43113600,40867200,45792000
2020/1/15,43113600,43113600,40003200,49334400
2020/1/16,31968000,31968000,40003200,47606400
2020/1/17,31104000,31104000,35596800,45014400
2020/1/18,30240000,30240000,35596800,43200000
2020/1/19,29376000,29376000,35078400,41299200
2020/1/20,29721600,29721600,35596800,41385600
2020/1/21,31104000,31104000,36460800,39830400
2020/1/22,34128000,34128000,38275200,38102400
2020/1/23,37843200,37843200,38275200,38361600
2020/1/24,36979200,36979200,38620800,40521600
2020/1/25,36115200,36115200,38534400,52444800
2020/1/26,36115200,36115200,39744000,54432000
2020/1/27,37843200,37843200,39052800,57196800
2020/1/28,36979200,36979200,39484800,44064000
2020/1/29,38793600,38793600,39916800,46396800
2020/1/30,37843200,37843200,38707200,46396800
2020/1/31,36115200,36115200,38880000,43891200
2020/2/1,35251200,35251200,38620800,43891200
2020/2/2,34560000,34560000,35424000,46828800
2020/2/3,34560000,34560000,36028800,43459200
2020/2/4,32832000,32832000,35251200,66096000
2020/2/5,33696000,33696000,34646400,72576000
2020/2/6,31968000,31968000,35942400,49248000
2020/2/7,32832000,32832000,36547200,51840000
2020/2/8,32832000,32832000,37584000,71971200
2020/2/9,36028800,36028800,36460800,64108800
2020/2/10,35424000,35424000,35510400,64108800
2020/2/11,30672000,30672000,34905600,66528000
2020/2/12,28944000,28944000,36028800,44409600
2020/2/13,32400000,32400000,39398400,49334400
2020/2/14,33264000,33264000,40089600,57715200
2020/2/15,39398400,39398400,39916800,52704000
2020/2/16,41126400,41126400,38534400,70675200
2020/2/17,38534400,38534400,40176000,56592000
2020/2/18,40262400,40262400,40176000,75254400
2020/2/19,41126400,41126400,39657600,83635200
2020/2/20,38534400,38534400,44841600,75772800
2020/2/21,35078400,35078400,43113600,78624000
2020/2/22,36028800,36028800,45792000,78624000
2020/2/23,43891200,43891200,53308800,77673600
2020/2/24,54000000,54000000,50371200,81648000
2020/2/25,51235200,51235200,47001600,85536000
2020/2/26,50284800,50284800,50544000,82944000
2020/2/27,40608000,40608000,52012800,78624000
2020/2/28,42336000,42336000,64195200,82944000
2020/2/29,63676800,63676800,77760000,82166400
2020/3/1,66528000,66528000,70416000,72057600
2020/3/2,67392000,67392000,70416000,79142400
2020/3/3,71020800,71020800,75600000,67392000
2020/3/4,68256000,68256000,74304000,73958400
2020/3/5,70070400,70070400,74304000,82857600
2020/3/6,70070400,70070400,73008000,67564800
2020/3/7,69206400,69206400,74304000,76896000
2020/3/8,68256000,68256000,75600000,67305600
2020/3/9,71020800,71020800,75600000,71366400
2020/3/10,64540800,64540800,69984000,48470400
2020/3/11,68256000,68256000,66096000,81475200
2020/3/12,65491200,65491200,75600000,63158400
2020/3/13,61603200,61603200,70848000,62208000
2020/3/14,64540800,64540800,77328000,58320000
2020/3/15,59875200,59875200,72576000,86054400
2020/3/16,65491200,65491200,80352000,82944000
2020/3/17,65491200,65491200,74736000,119232000
2020/3/18,62640000,62640000,72662400,79747200
2020/3/19,61689600,61689600,74736000,118368000
2020/3/20,68515200,68515200,78796800,68688000
2020/3/21,67392000,67392000,72576000,60480000
2020/3/22,82080000,82080000,96768000,39484800
2020/3/23,92448000,92448000,102816000,42508800
2020/3/24,92448000,92448000,116640000,51408000
2020/3/25,94176000,94176000,118368000,60739200
2020/3/26,96768000,96768000,103680000,64972800
2020/3/27,102816000,102816000,101088000,43804800
2020/3/28,90720000,90720000,98496000,74304000
2020/3/29,94176000,94176000,101088000,86400000
2020/3/30,96768000,96768000,95040000,85968000
2020/3/31,97632000,97632000,101088000,77760000
2020/4/1,102816000,102816000,105408000,73440000
2020/4/2,93312000,93312000,70416000,73872000
2020/4/3,88992000,88992000,99360000,73872000
2020/4/4,92448000,92448000,95040000,85968000
2020/4/5,89856000,89856000,66096000,81216000
2020/4/6,77760000,77760000,88128000,89856000
2020/4/7,88128000,88128000,87264000,82080000
2020/4/8,84672000,84672000,83376000,79920000
2020/4/9,87264000,87264000,115776000,83376000
2020/4/10,106272000,106272000,119232000,70588800
2020/4/11,116640000,116640000,135648000,88128000
2020/4/12,117504000,117504000,124416000,117504000
2020/4/13,129600000,129600000,120960000,109728000
2020/4/14,126144000,126144000,130464000,100224000
2020/4/15,119232000,119232000,123552000,107136000
2020/4/16,123552000,123552000,129600000,112320000
2020/4/17,122688000,122688000,122688000,87264000
2020/4/18,117504000,117504000,125280000,83894400
2020/4/19,120960000,120960000,139968000,43977600
2020/4/20,132192000,132192000,143424000,74304000
2020/4/21,131328000,131328000,146016000,79747200
2020/4/22,134784000,134784000,146016000,70761600
2020/4/23,145152000,145152000,143424000,65923200
2020/4/24,145152000,145152000,150336000,62035200
2020/4/25,152064000,152064000,143424000,67564800
2020/4/26,152064000,152064000,158112000,59529600
2020/4/27,154656000,154656000,163296000,50112000
2020/4/28,155520000,155520000,154656000,34560000
2020/4/29,139104000,139104000,144288000,74044800
2020/4/30,128736000,128736000,130464000,60048000
2020/5/1,127008000,127008000,130464000,53568000
2020/5/2,123552000,123552000,133056000,56851200
2020/5/3,123552000,123552000,132192000,74131200
2020/5/4,122688000,122688000,133056000,42336000
2020/5/5,125280000,125280000,136512000,66528000
2020/5/6,120096000,120096000,134784000,48556800
2020/5/7,120960000,120960000,141696000,49248000
2020/5/8,130464000,130464000,148608000,63936000
2020/5/9,128736000,128736000,142560000,69120000
2020/5/10,126144000,126144000,137376000,33696000
2020/5/11,120960000,120960000,138240000,17280000
2020/5/12,115776000,115776000,121824000,20995200
2020/5/13,106272000,106272000,115776000,42768000
2020/5/14,107136000,107136000,120960000,33696000
2020/5/15,111456000,111456000,119232000,71712000
2020/5/16,109728000,109728000,124416000,76723200
2020/5/17,115776000,115776000,120960000,74476800
2020/5/18,112320000,112320000,119232000,67132800
2020/5/19,112320000,112320000,117504000,64713600
2020/5/20,112320000,112320000,124416000,73008000
2020/5/21,117504000,117504000,123552000,71280000
2020/5/22,114048000,114048000,114048000,70416000
2020/5/23,97632000,97632000,101088000,64713600
2020/5/24,97632000,97632000,100224000,66096000
2020/5/25,92448000,92448000,105408000,66096000
2020/5/26,89856000,89856000,100224000,42768000
2020/5/27,83808000,83808000,105408000,38793600
2020/5/28,98496000,98496000,104544000,37065600
2020/5/29,95040000,95040000,106272000,51667200
2020/5/30,91584000,91584000,108000000,56332800
2020/5/31,91584000,91584000,103680000,46310400
2020/6/1,96768000,96768000,105408000,62380800
2020/6/2,95040000,95040000,105408000,66528000
2020/6/3,97632000,97632000,102816000,64540800
2020/6/4,96768000,96768000,101088000,59529600
2020/6/5,85795200,85795200,94176000,91584000
2020/6/6,88992000,88992000,89856000,121824000
2020/6/7,88992000,88992000,88128000,96768000
2020/6/8,83980800,83980800,86400000,93312000
2020/6/9,87264000,87264000,95040000,85536000
2020/6/10,92448000,92448000,86400000,106272000
2020/6/11,89856000,89856000,96768000,103680000
2020/6/12,93312000,93312000,100224000,95904000
2020/6/13,99360000,99360000,96768000,101088000
2020/6/14,102816000,102816000,122688000,81302400
2020/6/15,118368000,118368000,128736000,95904000
2020/6/16,144288000,144288000,127008000,84844800
2020/6/17,165888000,165888000,177984000,98496000
2020/6/18,171936000,171936000,163296000,78796800
2020/6/19,165024000,165024000,177120000,86227200
2020/6/20,164160000,164160000,170208000,74131200
2020/6/21,167616000,167616000,173664000,67564800
2020/6/22,164160000,164160000,173664000,67564800
2020/6/23,163296000,163296000,173664000,67132800
2020/6/24,160704000,160704000,175392000,62035200
2020/6/25,196128000,196128000,314496000,72489600
2020/6/26,361152000,361152000,401760000,48643200
2020/6/27,412992000,412992000,416448000,63936000
2020/6/28,413856000,413856000,436320000,55382400
2020/6/29,438912000,438912000,476928000,74476800
2020/6/30,432864000,432864000,407808000,94176000
2020/7/1,427680000,427680000,435456000,110592000
2020/7/2,424224000,424224000,409536000,130464000
2020/7/3,397440000,397440000,397440000,146880000
2020/7/4,388800000,388800000,404352000,132192000
2020/7/5,419904000,419904000,394848000,158976000
